20
23	2016	1	2017	1	2018	1	2019	1	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	1	2013	0	2014	0	2015	1	
24	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	1	2003	0	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	0	
25	2016	0	2017	1	2018	1	2019	1	2000	0	2001	0	2002	1	2003	1	2004	1	2005	0	2006	0	2007	1	2008	0	2009	1	2010	0	2011	0	2012	1	2013	1	2014	1	2015	0	
26	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
27	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
28	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
29	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
30	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	1	2008	0	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
31	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	0	2003	1	2004	0	2005	0	2006	1	2007	1	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
32	2016	0	2017	0	2018	1	2019	1	2000	1	2001	1	2002	0	2003	1	2004	0	2005	1	2006	1	2007	1	2008	0	2009	0	2010	0	2011	1	2012	1	2013	1	2014	0	2015	1	
33	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
34	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
35	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
36	2016	1	2017	1	2018	0	2019	0	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
37	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
38	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	1	2008	1	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
39	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
40	2016	1	2017	1	2018	0	2019	0	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
41	2016	1	2017	1	2018	0	2019	1	2000	1	2001	1	2002	1	2003	1	2004	1	2005	1	2006	1	2007	1	2008	1	2009	1	2010	1	2011	1	2012	1	2013	1	2014	1	2015	1	
42	2016	1	2017	1	2018	1	2019	0	2000	0	2001	0	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	0	2015	0	
43	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	0	2003	0	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
44	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
45	2016	1	2017	1	2018	1	2019	0	2000	1	2001	0	2002	1	2003	0	2004	1	2005	1	2006	1	2007	0	2008	0	2009	1	2010	1	2011	1	2012	1	2013	0	2014	0	2015	1	
46	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
47	2016	1	2017	1	2018	1	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
48	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	0	2015	1	
49	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	1	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
50	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
51	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
52	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
53	2016	1	2017	1	2018	1	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
54	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
55	2016	1	2017	1	2018	1	2019	0	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
56	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
57	2016	1	2017	1	2018	0	2019	0	2000	0	2001	1	2002	0	2003	1	2004	0	2005	1	2006	0	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	0	2015	1	
58	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
59	2016	1	2017	1	2018	0	2019	0	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
60	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
61	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	0	2015	1	
62	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
63	2016	1	2017	1	2018	0	2019	0	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
64	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
65	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
66	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
67	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
68	2016	1	2017	0	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
69	2016	1	2017	1	2018	0	2019	1	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
70	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
71	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
72	2016	1	2017	1	2018	1	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	0	2009	1	2010	1	2011	1	2012	0	2013	0	2014	0	2015	0	
73	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
74	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	1	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
75	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
76	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
77	2016	1	2017	1	2018	1	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	1	2008	1	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
78	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	1	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
79	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
80	2016	0	2017	0	2018	1	2019	1	2000	0	2001	1	2002	1	2003	1	2004	0	2005	0	2006	0	2007	1	2008	1	2009	0	2010	1	2011	1	2012	0	2013	0	2014	1	2015	1	
81	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	0	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
82	2016	1	2017	1	2018	0	2019	0	2000	1	2001	1	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
83	2016	1	2017	1	2018	0	2019	0	2000	0	2001	0	2002	1	2003	1	2004	0	2005	0	2006	1	2007	0	2008	1	2009	1	2010	1	2011	0	2012	0	2013	0	2014	1	2015	1	
84	2016	1	2017	1	2018	0	2019	0	2000	1	2001	0	2002	0	2003	1	2004	0	2005	0	2006	1	2007	0	2008	0	2009	1	2010	0	2011	0	2012	0	2013	0	2014	1	2015	1	
